Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Isolation_source,Lat_Lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR21833723,AMPLICON,502,3669620,PRJNA887535,SAMN31171144,Metagenome or environmental,2478792,"UNIVERSITY OF NEVADA, RENO",2017,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX17822599,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018837,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma162,SRP401402
SRR21833724,AMPLICON,502,4077746,PRJNA887535,SAMN31171143,Metagenome or environmental,2761180,"UNIVERSITY OF NEVADA, RENO",2017,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX17822598,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018836,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma161,SRP401402
SRR21833725,AMPLICON,500,7761000,PRJNA887535,SAMN31171142,Metagenome or environmental,4540709,"UNIVERSITY OF NEVADA, RENO",2017,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX17822597,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018835,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma160,SRP401402
SRR21833726,AMPLICON,500,8517500,PRJNA887535,SAMN31170998,Metagenome or environmental,5121526,"UNIVERSITY OF NEVADA, RENO",2018,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX17822596,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S010425,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma16,SRP401402
SRR21833727,AMPLICON,500,4721000,PRJNA887535,SAMN31171141,Metagenome or environmental,2777559,"UNIVERSITY OF NEVADA, RENO",2017,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX17822595,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018834,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma159,SRP401402
SRR21833728,AMPLICON,500,2208500,PRJNA887535,SAMN31171140,Metagenome or environmental,1410637,"UNIVERSITY OF NEVADA, RENO",2018,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX17822594,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018833,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma158,SRP401402
SRR21833729,AMPLICON,502,2947242,PRJNA887535,SAMN31171139,Metagenome or environmental,2080943,"UNIVERSITY OF NEVADA, RENO",2019,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX17822593,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018832,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma157,SRP401402
SRR21833730,AMPLICON,500,5498500,PRJNA887535,SAMN31171138,Metagenome or environmental,3223078,"UNIVERSITY OF NEVADA, RENO",2019,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX17822592,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018831,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma156,SRP401402
SRR21833731,AMPLICON,502,3091316,PRJNA887535,SAMN31171137,Metagenome or environmental,2071699,"UNIVERSITY OF NEVADA, RENO",2018,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX17822591,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018830,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:39:00Z,1,Neotoma155,SRP401402
SRR21833732,AMPLICON,502,2419640,PRJNA887535,SAMN31171136,Metagenome or environmental,1653744,"UNIVERSITY OF NEVADA, RENO",2017,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX17822590,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018829,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma154,SRP401402
SRR21833733,AMPLICON,502,3339806,PRJNA887535,SAMN31171135,Metagenome or environmental,2285388,"UNIVERSITY OF NEVADA, RENO",2019,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX17822589,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018828,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma153,SRP401402
SRR21833734,AMPLICON,502,5672600,PRJNA887535,SAMN31171134,Metagenome or environmental,3773371,"UNIVERSITY OF NEVADA, RENO",2019,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX17822588,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018827,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma152,SRP401402
SRR21833735,AMPLICON,500,11281000,PRJNA887535,SAMN31171104,Metagenome or environmental,6373446,"UNIVERSITY OF NEVADA, RENO",2017,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX17822587,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018796,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma122,SRP401402
SRR21833736,AMPLICON,502,3427656,PRJNA887535,SAMN31171103,Metagenome or environmental,2359407,"UNIVERSITY OF NEVADA, RENO",2018,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX17822586,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018795,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma121,SRP401402
SRR21833737,AMPLICON,502,2743932,PRJNA887535,SAMN31171102,Metagenome or environmental,1879657,"UNIVERSITY OF NEVADA, RENO",2018,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX17822585,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018794,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma120,SRP401402
SRR21833738,AMPLICON,500,5188500,PRJNA887535,SAMN31170994,Metagenome or environmental,3096633,"UNIVERSITY OF NEVADA, RENO",2017,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX17822584,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S010418,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma12,SRP401402
SRR21833739,AMPLICON,500,5681500,PRJNA887535,SAMN31171101,Metagenome or environmental,3401909,"UNIVERSITY OF NEVADA, RENO",2017,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX17822583,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018793,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma119,SRP401402
SRR21833740,AMPLICON,500,8938500,PRJNA887535,SAMN31171100,Metagenome or environmental,5284726,"UNIVERSITY OF NEVADA, RENO",2018,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX17822582,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018792,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma118,SRP401402
SRR21833741,AMPLICON,500,8950500,PRJNA887535,SAMN31171099,Metagenome or environmental,5350187,"UNIVERSITY OF NEVADA, RENO",2018,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX17822581,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018791,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma117,SRP401402
SRR21833742,AMPLICON,502,1298172,PRJNA887535,SAMN31171098,Metagenome or environmental,964209,"UNIVERSITY OF NEVADA, RENO",2018,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX17822580,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018790,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma116,SRP401402
SRR21833743,AMPLICON,500,8205500,PRJNA887535,SAMN31171097,Metagenome or environmental,4651739,"UNIVERSITY OF NEVADA, RENO",2018,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX17822579,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018789,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma115,SRP401402
SRR21833744,AMPLICON,500,6377000,PRJNA887535,SAMN31171096,Metagenome or environmental,3778689,"UNIVERSITY OF NEVADA, RENO",2018,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX17822578,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018788,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma114,SRP401402
SRR21833745,AMPLICON,500,8420000,PRJNA887535,SAMN31171095,Metagenome or environmental,4996801,"UNIVERSITY OF NEVADA, RENO",2019,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX17822577,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018787,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma113,SRP401402
SRR21833746,AMPLICON,500,8628000,PRJNA887535,SAMN31171094,Metagenome or environmental,5008718,"UNIVERSITY OF NEVADA, RENO",2019,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX17822576,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018786,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:39:00Z,1,Neotoma112,SRP401402
SRR21833747,AMPLICON,500,4729000,PRJNA887535,SAMN31171093,Metagenome or environmental,2786961,"UNIVERSITY OF NEVADA, RENO",2018,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX17822575,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018785,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma111,SRP401402
SRR21833748,AMPLICON,500,9108500,PRJNA887535,SAMN31171092,Metagenome or environmental,5194275,"UNIVERSITY OF NEVADA, RENO",2018,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX17822574,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018784,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma110,SRP401402
SRR21833749,AMPLICON,500,7479000,PRJNA887535,SAMN31170993,Metagenome or environmental,4453924,"UNIVERSITY OF NEVADA, RENO",2018,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX17822573,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S010417,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma11,SRP401402
SRR21833750,AMPLICON,500,5613500,PRJNA887535,SAMN31171091,Metagenome or environmental,3317540,"UNIVERSITY OF NEVADA, RENO",2017,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX17822572,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018783,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma109,SRP401402
SRR21833751,AMPLICON,442,8080622,PRJNA887535,SAMN31171090,Metagenome or environmental,4718581,"UNIVERSITY OF NEVADA, RENO",2018,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX17822571,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018782,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma108,SRP401402
SRR21833752,AMPLICON,502,2247956,PRJNA887535,SAMN31171089,Metagenome or environmental,1572805,"UNIVERSITY OF NEVADA, RENO",2017,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX17822570,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018781,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma107,SRP401402
SRR21833753,AMPLICON,500,6973500,PRJNA887535,SAMN31171088,Metagenome or environmental,4194362,"UNIVERSITY OF NEVADA, RENO",2018,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX17822569,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018780,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma106,SRP401402
SRR21833754,AMPLICON,500,5208000,PRJNA887535,SAMN31171087,Metagenome or environmental,3331486,"UNIVERSITY OF NEVADA, RENO",2019,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX17822568,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018779,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma105,SRP401402
SRR21833755,AMPLICON,500,5545500,PRJNA887535,SAMN31171086,Metagenome or environmental,3291571,"UNIVERSITY OF NEVADA, RENO",2019,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX17822567,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018399,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma104,SRP401402
SRR21833756,AMPLICON,500,7145500,PRJNA887535,SAMN31171085,Metagenome or environmental,4353838,"UNIVERSITY OF NEVADA, RENO",2019,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX17822566,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018398,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma103,SRP401402
SRR21833757,AMPLICON,500,4626500,PRJNA887535,SAMN31171084,Metagenome or environmental,2849167,"UNIVERSITY OF NEVADA, RENO",2018,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX17822565,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018397,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma102,SRP401402
SRR21833758,AMPLICON,500,6144500,PRJNA887535,SAMN31171083,Metagenome or environmental,3761203,"UNIVERSITY OF NEVADA, RENO",2019,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX17822564,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018389,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma101,SRP401402
SRR21833759,AMPLICON,500,6731500,PRJNA887535,SAMN31171082,Metagenome or environmental,3812764,"UNIVERSITY OF NEVADA, RENO",2019,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX17822563,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S018388,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma100,SRP401402
SRR21833760,AMPLICON,500,5304000,PRJNA887535,SAMN31170992,Metagenome or environmental,3171065,"UNIVERSITY OF NEVADA, RENO",2017,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX17822562,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S010416,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma10,SRP401402
SRR21833761,AMPLICON,502,7244362,PRJNA887535,SAMN31170983,Metagenome or environmental,4373786,"UNIVERSITY OF NEVADA, RENO",2019,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX17822561,USA,North America,USA: CA,Illumina MiSeq,feces,35.429533 N 118.249937 W,S010394,PAIRED,PCR,METAGENOMIC,gut metagenome,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T17:38:00Z,1,Neotoma1,SRP401402
